id,word,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_description,rp_kai_incrasis,rp_extra
660,ανεχωρησαν,1,402,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
663,χωραν,13,5561,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
665,αναχωρησαντων,1,402,V-AAP-GPM,Verb,Masculine,Plural,Genitive,Aorist,,Active,Participle,,,,,
671,φαινεται,4,5316,V-PEI-3S,Verb,,Singular,,Present,,Either middle or passive,Indicative,Third person,,,,
677,εγερθεις,13,1453,V-APP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
678,παραλαβε,3,3880,V-2AAM-2S,Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
683,μητερα,26,3384,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
686,φευγε,3,5343,V-PAM-2S,Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
688,αιγυπτον,9,125,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
690,ισθι,5,1510,V-PAM-2S,Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
691,εκει,103,1563,ADV,Adverb,,,,,,,,,,,,
693,αν,174,302,PRT,Particle,,,,,,,,,,,,
694,ειπω,7,3004,V-2AAS-1S,Verb,,Singular,,Second Aorist,,Active,Subjunctive,First person,,,,
695,σοι,220,4771,P-2DS,Personal Pronoun,,Singular,Dative,,,,,Second person,,,,
696,μελλει,16,3195,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
699,ζητειν,2,2212,V-PAN,Verb,,,,Present,,Active,Infinitive,,,,,
703,απολεσαι,7,622,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
704,αυτο,110,846,P-ASN,Personal Pronoun,Neuter,Singular,Accusative,,,,,,,,,
715,νυκτος,34,3571,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
717,ανεχωρησεν,9,402,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
725,τελευτης,1,5054,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
739,αιγυπτου,8,125,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
740,εκαλεσα,1,2564,V-AAI-1S,Verb,,Singular,,Aorist,,Active,Indicative,First person,,,,
746,ιδων,62,3708,V-2AAP-NSM,Verb,Masculine,Singular,Nominative,Second Aorist,,Active,Participle,,,,,
747,οτι,1287,3754,CONJ,Conjunction,,,,,,,,,,,,
748,ενεπαιχθη,1,1702,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
751,μαγων,2,3097,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
752,εθυμωθη,1,2373,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
753,λιαν,14,3029,ADV,Adverb,,,,,,,,,,,,
755,αποστειλας,7,649,V-AAP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
756,ανειλεν,2,337,V-2AAI-3S,Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
759,παιδας,3,3816,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
765,πασιν,88,3956,A-DPN,Adjective,Neuter,Plural,Dative,,,,,,,,,
767,οριοις,2,3725,N-DPN,Noun,Neuter,Plural,Dative,,,,,,,,,
770,διετους,1,1332,A-GSM,Adjective,Masculine,Singular,Genitive,,,,,,,,,
772,κατωτερω,1,2736,ADV,Adverb,,,,,,,,,,,,
773,κατα,333,2596,PREP,Preposition,,,,,,,,,,,,
778,παρα,139,3844,PREP,Preposition,,,,,,,,,,,,
782,επληρωθη,7,4137,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
786,ιερεμιου,2,2408,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
790,φωνη,65,5456,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
792,ραμα,1,4471,N-PRI,Noun,,,,,,,,,Indeclinable,proper noun,,
793,ηκουσθη,4,191,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
794,θρηνος,1,2355,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
796,κλαυθμος,9,2805,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
798,οδυρμος,1,3602,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
799,πολυς,27,4183,A-NSM,Adjective,Masculine,Singular,Nominative,,,,,,,,,
800,ραχηλ,1,4478,N-PRI,Noun,,,,,,,,,Indeclinable,proper noun,,
801,κλαιουσα,3,2799,V-PAP-NSF,Verb,Feminine,Singular,Nominative,Present,,Active,Participle,,,,,
802,τα,847,3588,T-APN,Article,Neuter,Plural,Accusative,,,,,,,,,
803,τεκνα,63,5043,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
807,ηθελεν,14,2309,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
808,παρακληθηναι,1,3870,V-APN,Verb,,,,Aorist,,Passive,Infinitive,,,,,
811,εισιν,159,1510,V-PAI-3P,Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
812,τελευτησαντος,1,5053,V-AAP-GSM,Verb,Masculine,Singular,Genitive,Aorist,,Active,Participle,,,,,
825,αιγυπτω,6,125,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
836,πορευου,16,4198,V-PNM-2S,Verb,,Singular,,Present,,middle or passive Deponent,Imperative,Second person,,,,
838,γην,76,1093,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
840,τεθνηκασιν,1,2348,V-RAI-3P,Verb,,Plural,,Perfect,,Active,Indicative,Third person,,,,
843,ζητουντες,11,2212,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
845,ψυχην,40,5590,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
859,ηλθεν,94,2064,V-2AAI-3S,Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
866,αρχελαος,1,745,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
867,βασιλευει,1,936,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
871,αντι,17,473,PREP,Preposition,,,,,,,,,,,,
874,πατρος,101,3962,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
876,εφοβηθη,5,5399,V-AOI-3S,Verb,,Singular,,Aorist,,passive Deponent,Indicative,Third person,,,,
878,απελθειν,11,565,V-2AAN,Verb,,,,Second Aorist,,Active,Infinitive,,,,,
879,χρηματισθεις,2,5537,V-APP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
886,μερη,11,3313,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
888,γαλιλαιας,38,1056,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
891,κατωκησεν,4,2730,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
893,πολιν,62,4172,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
894,λεγομενην,4,3004,V-PPP-ASF,Verb,Feminine,Singular,Accusative,Present,,Passive,Participle,,,,,
895,ναζαρετ,12,3478,N-PRI,Noun,,,,,,,,,Indeclinable,proper noun,,
902,προφητων,32,4396,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
904,ναζωραιος,6,3480,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
905,κληθησεται,11,2564,V-FPI-3S,Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
908,ταις,204,3588,T-DPF,Article,Feminine,Plural,Dative,,,,,,,,,
910,εκειναις,16,1565,D-DPF,Demonstrative Pronoun,Feminine,Plural,Dative,,,,,,,,,
911,παραγινεται,3,3854,V-PNI-3S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
912,ιωαννης,53,2491,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
914,βαπτιστης,4,910,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
915,κηρυσσων,13,2784,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
918,ερημω,23,2048,A-DSF,Adjective,Feminine,Singular,Dative,,,,,,,,,
923,μετανοειτε,3,3340,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
924,ηγγικεν,14,1448,V-RAI-3S,Verb,,Singular,,Perfect,,Active,Indicative,Third person,,,,
927,βασιλεια,75,932,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
929,ουρανων,42,3772,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
930,ουτος,191,3778,D-NSM,Demonstrative Pronoun,Masculine,Singular,Nominative,,,,,,,,,
934,ρηθεις,1,2046,V-APP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
936,ησαιου,9,2268,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
941,βοωντος,4,994,V-PAP-GSM,Verb,Masculine,Singular,Genitive,Present,,Active,Participle,,,,,
945,ετοιμασατε,7,2090,V-AAM-2P,Verb,,Plural,,Aorist,,Active,Imperative,Second person,,,,
947,οδον,52,3598,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
949,ευθειας,4,2117,A-APF,Adjective,Feminine,Plural,Accusative,,,,,,,,,
950,ποιειτε,35,4160,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
951,τας,343,3588,T-APF,Article,Feminine,Plural,Accusative,,,,,,,,,
952,τριβους,3,5147,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
958,ειχεν,27,2192,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
960,ενδυμα,4,1742,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
963,τριχων,2,2359,N-GPF,Noun,Feminine,Plural,Genitive,,,,,,,,,
964,καμηλου,2,2574,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
966,ζωνην,5,2223,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
967,δερματινην,2,1193,A-ASF,Adjective,Feminine,Singular,Accusative,,,,,,,,,
970,οσφυν,3,3751,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
974,τροφη,2,5160,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
977,ακριδες,2,200,N-NPF,Noun,Feminine,Plural,Nominative,,,,,,,,,
979,μελι,4,3192,N-NSN,Noun,Neuter,Singular,Nominative,,,,,,,,,
980,αγριον,2,66,A-NSN,Adjective,Neuter,Singular,Nominative,,,,,,,,,
982,εξεπορευετο,4,1607,V-INI-3S,Verb,,Singular,,Imperfect,,middle or passive Deponent,Indicative,Third person,,,,
984,αυτον,985,846,P-ASM,Personal Pronoun,Masculine,Singular,Accusative,,,,,,,,,
989,ιουδαια,12,2449,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
993,περιχωρος,1,4066,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
995,ιορδανου,11,2446,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
997,εβαπτιζοντο,5,907,V-IPI-3P,Verb,,Plural,,Imperfect,,Passive,Indicative,Third person,,,,
1000,ιορδανη,2,2446,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
1001,υπ,29,5259,PREP,Preposition,,,,,,,,,,,,
1003,εξομολογουμενοι,3,1843,V-PMP-NPM,Verb,Masculine,Plural,Nominative,Present,,Middle,Participle,,,,,
1005,αμαρτιας,58,266,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
1009,πολλους,23,4183,A-APM,Adjective,Masculine,Plural,Accusative,,,,,,,,,
1011,φαρισαιων,29,5330,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
1013,σαδδουκαιων,7,4523,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
1014,ερχομενους,1,2064,V-PNP-APM,Verb,Masculine,Plural,Accusative,Present,,middle or passive Deponent,Participle,,,,,
1017,βαπτισμα,19,908,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
1020,αυτοις,576,846,P-DPM,Personal Pronoun,Masculine,Plural,Dative,,,,,,,,,
1021,γεννηματα,4,1081,N-VPN,Noun,Neuter,Plural,Vocative,,,,,,,,,
1022,εχιδνων,4,2191,N-GPF,Noun,Feminine,Plural,Genitive,,,,,,,,,
1023,τις,390,5101,I-NSM,Interrogative Pronoun,Masculine,Singular,Nominative,,,,,,,,,
1024,υπεδειξεν,2,5263,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
1025,υμιν,617,4771,P-2DP,Personal Pronoun,,Plural,Dative,,,,,Second person,,,,
1026,φυγειν,3,5343,V-2AAN,Verb,,,,Second Aorist,,Active,Infinitive,,,,,
1029,μελλουσης,6,3195,V-PAP-GSF,Verb,Feminine,Singular,Genitive,Present,,Active,Participle,,,,,
1030,οργης,14,3709,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
1031,ποιησατε,11,4160,V-AAM-2P,Verb,,Plural,,Aorist,,Active,Imperative,Second person,,,,
1033,καρπον,36,2590,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
1034,αξιον,9,514,A-ASM,Adjective,Masculine,Singular,Accusative,,,,,,,,,
1036,μετανοιας,10,3341,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
1039,δοξητε,1,1380,V-AAS-2P,Verb,,Plural,,Aorist,,Active,Subjunctive,Second person,,,,
1040,λεγειν,40,3004,V-PAN,Verb,,,,Present,,Active,Infinitive,,,,,
1042,εαυτοις,53,1438,F-2DPM,Reflexive Pronoun,Masculine,Plural,Dative,,,,,Second person,,,,
1043,πατερα,95,3962,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
1044,εχομεν,45,2192,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
1047,λεγω,214,3004,V-PAI-1S,Verb,,Singular,,Present,,Active,Indicative,First person,,,,
1051,δυναται,71,1410,V-PNI-3S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
1056,λιθων,2,3037,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
1057,τουτων,69,3778,D-GPM,Demonstrative Pronoun,Masculine,Plural,Genitive,,,,,,,,,
1058,εγειραι,14,1453,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
1062,ηδη,59,2235,ADV,Adverb,,,,,,,,,,,,
1066,αξινη,2,513,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
1069,ριζαν,8,4491,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
1071,δενδρων,5,1186,N-GPN,Noun,Neuter,Plural,Genitive,,,,,,,,,
1072,κειται,7,2749,V-PNI-3S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
1073,παν,76,3956,A-NSN,Adjective,Neuter,Singular,Nominative,,,,,,,,,
1075,δενδρον,17,1186,N-NSN,Noun,Neuter,Singular,Nominative,,,,,,,,,
1077,ποιουν,7,4160,V-PAP-NSN,Verb,Neuter,Singular,Nominative,Present,,Active,Participle,,,,,
1079,καλον,54,2570,A-ASM,Adjective,Masculine,Singular,Accusative,,,,,,,,,
1080,εκκοπτεται,3,1581,V-PPI-3S,Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
1083,πυρ,29,4442,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
1084,βαλλεται,3,906,V-PPI-3S,Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
1085,εγω,368,1473,P-1NS,Personal Pronoun,,Singular,Nominative,,,,,First person,,,,
1086,μεν,194,3303,PRT,Particle,,,,,,,,,,,,
1087,βαπτιζω,3,907,V-PAI-1S,Verb,,Singular,,Present,,Active,Indicative,First person,,,,
1088,υμας,442,4771,P-2AP,Personal Pronoun,,Plural,Accusative,,,,,Second person,,,,
1090,υδατι,13,5204,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
1092,μετανοιαν,14,3341,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
1095,οπισω,37,3694,ADV,Adverb,,,,,,,,,,,,
1097,ερχομενος,26,2064,V-PNP-NSM,Verb,Masculine,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
1098,ισχυροτερος,4,2478,A-NSM-C,Adjective,Masculine,Singular,Nominative,,comparative,,,,,,,
1103,ειμι,138,1510,V-PAI-1S,Verb,,Singular,,Present,,Active,Indicative,First person,,,,
1104,ικανος,10,2425,A-NSM,Adjective,Masculine,Singular,Nominative,,,,,,,,,
1106,υποδηματα,4,5266,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
1107,βαστασαι,4,941,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
1110,βαπτισει,3,907,V-FAI-3S,Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
1112,πνευματι,95,4151,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
1113,αγιω,25,40,A-DSN,Adjective,Neuter,Singular,Dative,,,,,,,,,
1116,πτυον,2,4425,N-NSN,Noun,Neuter,Singular,Nominative,,,,,,,,,
1119,χειρι,20,5495,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
1122,διακαθαριει,2,1245,V-FAI-3S-ATT,Verb,,Singular,,Future,,Active,Indicative,Third person,,,,Attic Greek form
1124,αλωνα,2,257,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
1127,συναξει,2,4863,V-FAI-3S,Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
1129,σιτον,8,4621,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
1133,αποθηκην,3,596,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
1136,αχυρον,2,892,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
1137,κατακαυσει,2,2618,V-FAI-3S,Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
1138,πυρι,15,4442,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
1139,ασβεστω,2,762,A-DSN,Adjective,Neuter,Singular,Dative,,,,,,,,,
1149,ιορδανην,2,2446,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
1152,ιωαννην,38,2491,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
1154,βαπτισθηναι,11,907,V-APN,Verb,,,,Aorist,,Passive,Infinitive,,,,,
1160,διεκωλυεν,1,1254,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
1164,χρειαν,41,5532,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
1165,εχω,51,2192,V-PAI-1S,Verb,,Singular,,Present,,Active,Indicative,First person,,,,
1171,ερχη,1,2064,V-PNI-2S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Second person,,,,
1173,με,302,1473,P-1AS,Personal Pronoun,,Singular,Accusative,,,,,First person,,,,
1174,αποκριθεις,108,611,V-AOP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,passive Deponent,Participle,,,,,
1181,αφες,15,863,V-2AAM-2S,Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
1182,αρτι,37,737,ADV,Adverb,,,,,,,,,,,,
1185,πρεπον,2,4241,V-PAP-NSN,Verb,Neuter,Singular,Nominative,Present,,Active,Participle,,,,,
1187,ημιν,177,1473,P-1DP,Personal Pronoun,,Plural,Dative,,,,,First person,,,,
1188,πληρωσαι,4,4137,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
1189,πασαν,58,3956,A-ASF,Adjective,Feminine,Singular,Accusative,,,,,,,,,
1190,δικαιοσυνην,36,1343,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
1192,αφιησιν,4,863,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
1195,βαπτισθεις,3,907,V-APP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
1198,ανεβη,22,305,V-2AAI-3S,Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
1199,ευθυς,7,2112,ADV,Adverb,,,,,,,,,,,,
1202,υδατος,24,5204,N-GSN,Noun,Neuter,Singular,Genitive,,,,,,,,,
1205,ανεωχθησαν,5,455,V-API-3P,Verb,,Plural,,Aorist,,Passive,Indicative,Third person,,,,
1208,ουρανοι,7,3772,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
1210,ειδεν,45,3708,V-2AAI-3S,Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
1212,πνευμα,160,4151,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
1214,θεου,704,2316,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
1215,καταβαινον,7,2597,V-PAP-ASN,Verb,Neuter,Singular,Accusative,Present,,Active,Participle,,,,,
1216,ωσει,31,5616,ADV,Adverb,,,,,,,,,,,,
1217,περιστεραν,4,4058,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
1219,ερχομενον,16,2064,V-PNP-ASN,Verb,Neuter,Singular,Accusative,Present,,middle or passive Deponent,Participle,,,,,
1220,επ,145,1909,PREP,Preposition,,,,,,,,,,,,
1228,λεγουσα,22,3004,V-PAP-NSF,Verb,Feminine,Singular,Nominative,Present,,Active,Participle,,,,,
1235,αγαπητος,12,27,A-NSM,Adjective,Masculine,Singular,Nominative,,,,,,,,,
1237,ω,147,3739,R-DSM,Relative Pronoun,Masculine,Singular,Dative,,,,,,,,,
1238,ευδοκησα,5,2106,V-AAI-1S,Verb,,Singular,,Aorist,,Active,Indicative,First person,,,,
1242,ανηχθη,2,321,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
1245,ερημον,15,2048,A-ASF,Adjective,Feminine,Singular,Accusative,,,,,,,,,
1249,πειρασθηναι,2,3985,V-APN,Verb,,,,Aorist,,Passive,Infinitive,,,,,
1252,διαβολου,13,1228,A-GSM,Adjective,Masculine,Singular,Genitive,,,,,,,,,
1254,νηστευσας,1,3522,V-AAP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
1255,ημερας,124,2250,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
1256,τεσσαρακοντα,22,5062,A-NUI,Adjective,,,,,,,,,Indeclinable,numeral,,
1258,νυκτας,4,3571,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
1260,υστερον,12,5305,ADV,Adverb,,,,,,,,,,,,
1261,επεινασεν,7,3983,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
1263,προσελθων,25,4334,V-2AAP-NSM,Verb,Masculine,Singular,Nominative,Second Aorist,,Active,Participle,,,,,
1266,πειραζων,4,3985,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
1273,ειπε,19,3004,V-2AAM-2S,Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
1276,λιθοι,4,3037,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
1277,ουτοι,78,3778,D-NPM,Demonstrative Pronoun,Masculine,Plural,Nominative,,,,,,,,,
1278,αρτοι,4,740,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
1279,γενωνται,4,1096,V-2ADS-3P,Verb,,Plural,,Second Aorist,,middle Deponent,Subjunctive,Third person,,,,
1287,αρτω,2,740,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
1288,μονω,7,3441,A-DSM,Adjective,Masculine,Singular,Dative,,,,,,,,,
1289,ζησεται,13,2198,V-FDI-3S,Verb,,Singular,,Future,,middle Deponent,Indicative,Third person,,,,
1290,ανθρωπος,126,444,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
1291,αλλ,303,235,CONJ,Conjunction,,,,,,,,,,,,
1293,παντι,59,3956,A-DSN,Adjective,Neuter,Singular,Dative,,,,,,,,,
1294,ρηματι,6,4487,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
1295,εκπορευομενω,1,1607,V-PNP-DSN,Verb,Neuter,Singular,Dative,Present,,middle or passive Deponent,Participle,,,,,
1297,στοματος,34,4750,N-GSN,Noun,Neuter,Singular,Genitive,,,,,,,,,
1300,παραλαμβανει,8,3880,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
1303,διαβολος,17,1228,A-NSM,Adjective,Masculine,Singular,Nominative,,,,,,,,,
1306,αγιαν,6,40,A-ASF,Adjective,Feminine,Singular,Accusative,,,,,,,,,
1309,ιστησιν,1,2476,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
1313,πτερυγιον,2,4419,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
1315,ιερου,19,2411,N-GSN,Noun,Neuter,Singular,Genitive,,,,,,,,,
1317,λεγει,339,3004,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
1324,βαλε,9,906,V-2AAM-2S,Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
1325,σεαυτον,32,4572,F-2ASM,Reflexive Pronoun,Masculine,Singular,Accusative,,,,,Second person,,,,
1326,κατω,10,2736,ADV,Adverb,,,,,,,,,,,,
1331,αγγελοις,9,32,N-DPM,Noun,Masculine,Plural,Dative,,,,,,,,,
1333,εντελειται,2,1781,V-FNI-3S,Verb,,Singular,,Future,,middle or passive Deponent,Indicative,Third person,,,,
1338,χειρων,19,5495,N-GPF,Noun,Feminine,Plural,Genitive,,,,,,,,,
1339,αρουσιν,4,142,V-FAI-3P,Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
1340,σε,195,4771,P-2AS,Personal Pronoun,,Singular,Accusative,,,,,Second person,,,,
1341,μηποτε,25,3379,ADV-N,Adverb,,,,,negative,,,,,,,
1342,προσκοψης,2,4350,V-AAS-2S,Verb,,Singular,,Aorist,,Active,Subjunctive,Second person,,,,
1344,λιθον,26,3037,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
1346,ποδα,3,4228,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
1348,εφη,40,5346,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
1352,παλιν,140,3825,ADV,Adverb,,,,,,,,,,,,
1355,εκπειρασεις,2,1598,V-FAI-2S,Verb,,Singular,,Future,,Active,Indicative,Second person,,,,
1356,κυριον,69,2962,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
1358,θεον,150,2316,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
