id,parsed_id,word,simplified_word,unicode,count
1107,1107,BASTA/SAI,bastasai,βαστάσαι,4
1110,1110,BAPTI/SEI,baptisei,βαπτίσει,3
1112,1112,PNEU/MATI,pneumati,πνεύματι,92
1113,1113,A(GI/W|,agiw,ἁγίῳ,25
1114,432,*OU(=,ou,Οὗ,3
1116,1116,PTU/ON,ptuon,πτύον,2
1119,1119,XEIRI\,xeiri,χειρὶ,16
1122,1122,DIAKAQARIEI=,diakaqariei,διακαθαριεῖ,2
1124,1124,A(/LWNA,alwna,ἅλωνα,2
1127,1127,SUNA/CEI,sunacei,συνάξει,2
1129,1129,SI=TON,siton,σῖτον,8
1133,1133,A)POQH/KHN,apoqhkhn,ἀποθήκην,3
1136,1136,A)/XURON,axuron,ἄχυρον,2
1137,1137,KATAKAU/SEI,katakausei,κατακαύσει,2
1138,1138,PURI\,puri,πυρὶ,11
1139,1139,A)SBE/STW|,asbestw,ἀσβέστῳ,2
1149,1149,*)IORDA/NHN,iordanhn,Ἰορδάνην,2
1152,1152,*)IWA/NNHN,iwannhn,Ἰωάννην,38
1154,1154,BAPTISQH=NAI,baptisqhnai,βαπτισθῆναι,11
1160,1160,DIEKW/LUEN,diekwluen,διεκώλυεν,1
1161,984,AU)TO/N,auton,αὐτόν,423
1164,1164,XREI/AN,xreian,χρείαν,39
1165,1165,E)/XW,exw,ἔχω,50
1171,1171,E)/RXH|,erxh,ἔρχῃ,1
1172,655,PRO/S,pros,πρός,52
1173,1173,ME,me,με,301
1174,1174,*)APOKRIQEI\S,apokriqeis,Ἀποκριθεὶς,33
1181,1181,*)/AFES,afes,Ἄφες,6
1182,1182,A)/RTI,arti,ἄρτι,33
1185,1185,PRE/PON,prepon,πρέπον,2
1187,1187,H(MI=N,hmin,ἡμῖν,175
1188,1188,PLHRW=SAI,plhrwsai,πληρῶσαι,3
1189,1189,PA=SAN,pasan,πᾶσαν,55
1190,1190,DIKAIOSU/NHN,dikaiosunhn,δικαιοσύνην,36
1192,1192,A)FI/HSIN,afihsin,ἀφίησιν,4
1195,1195,BAPTISQEI\S,baptisqeis,βαπτισθεὶς,3
1198,1198,A)NE/BH,anebh,ἀνέβη,19
1199,1199,EU)QU\S,euqus,εὐθὺς,6
1202,1202,U(/DATOS,udatos,ὕδατος,24
1205,1205,A)NEW/|XQHSAN,anewxqhsan,ἀνεῴχθησαν,3
1208,1208,OU)RANOI/,ouranoi,οὐρανοί,2
1210,1210,EI)=DEN,eiden,εἶδεν,43
1212,1212,PNEU=MA,pneuma,πνεῦμα,144
1214,1214,QEOU=,qeou,θεοῦ,703
1215,1215,KATABAI=NON,katabainon,καταβαῖνον,7
1216,1216,W(SEI\,wsei,ὡσεὶ,31
1217,1217,PERISTERA\N,peristeran,περιστερὰν,4
1219,1219,E)RXO/MENON,erxomenon,ἐρχόμενον,16
1220,1220,E)P,ep,ἐπ,142
1224,790,FWNH\,fwnh,φωνὴ,28
1228,1228,LE/GOUSA,legousa,λέγουσα,22
1229,930,*OU(=TO/S,outos,Οὗτός,32
1232,334,UI(O/S,uios,υἱός,31
1235,1235,A)GAPHTO/S,agaphtos,ἀγαπητός,9
1237,1237,W(=|,w,ᾧ,122
1238,1238,EU)DO/KHSA,eudokhsa,εὐδόκησα,5
1242,1242,A)NH/XQH,anhxqh,ἀνήχθη,1
1245,1245,E)/RHMON,erhmon,ἔρημον,15
1249,1249,PEIRASQH=NAI,peirasqhnai,πειρασθῆναι,2
1252,1252,DIABO/LOU,diabolou,διαβόλου,13
1254,1254,NHSTEU/SAS,nhsteusas,νηστεύσας,1
1255,1255,H(ME/RAS,hmeras,ἡμέρας,122
1256,1256,TESSARA/KONTA,tessarakonta,τεσσαράκοντα,21
1258,1258,NU/KTAS,nuktas,νύκτας,4
1260,1260,U(/STERON,usteron,ὕστερον,6
1261,1261,E)PEI/NASEN,epeinasen,ἐπείνασεν,7
1263,1263,PROSELQW\N,proselqwn,προσελθὼν,22
1266,1266,PEIRA/ZWN,peirazwn,πειράζων,4
1268,533,*EI),ei,Εἰ,188
1273,1273,EI)PE\,eipe,εἰπὲ,9
1276,1276,LI/QOI,liqoi,λίθοι,4
1277,1277,OU(=TOI,outoi,οὗτοι,39
1278,1278,A)/RTOI,artoi,ἄρτοι,4
1279,1279,GE/NWNTAI,genwntai,γένωνται,4
1282,1174,A)POKRIQEI\S,apokriqeis,ἀποκριθεὶς,74
1284,522,*GE/GRAPTAI,gegraptai,Γέγραπται,9
1285,428,*OU)K,ouk,Οὐκ,97
1287,1287,A)/RTW|,artw,ἄρτῳ,2
1288,1288,MO/NW|,monw,μόνῳ,7
1289,1289,ZH/SETAI,zhsetai,ζήσεται,13
1290,1290,A)/NQRWPOS,anqrwpos,ἄνθρωπος,112
1291,1291,A)LL,all,ἀλλ,254
1293,1293,PANTI\,panti,παντὶ,56
1294,1294,R(H/MATI,rhmati,ῥήματι,5
1295,1295,E)KPOREUOME/NW|,ekporeuomenw,ἐκπορευομένῳ,1
1297,1297,STO/MATOS,stomatos,στόματος,29
1300,1300,PARALAMBA/NEI,paralambanei,παραλαμβάνει,8
1303,1303,DIA/BOLOS,diabolos,διάβολος,16
1306,1306,A(GI/AN,agian,ἁγίαν,6
1309,1309,I(/STHSIN,isthsin,ἵστησιν,1
1313,1313,PTERU/GION,pterugion,πτερύγιον,2
1315,1315,I(EROU=,ierou,ἱεροῦ,19
1317,1317,LE/GEI,legei,λέγει,244
1324,1324,BA/LE,bale,βάλε,8
1325,1325,SEAUTO\N,seauton,σεαυτὸν,19
1326,1326,KA/TW,katw,κάτω,10
1330,535,*TOI=S,tois,Τοῖς,8
1331,1331,A)GGE/LOIS,aggelois,ἀγγέλοις,9
1333,1333,E)NTELEI=TAI,enteleitai,ἐντελεῖται,2
1336,23,KAI/,kai,καί,37
1337,171,*)EPI\,epi,Ἐπὶ,8
1338,1338,XEIRW=N,xeirwn,χειρῶν,17
1339,1339,A)ROU=SI/N,arousin,ἀροῦσίν,2
1340,1340,SE,se,σε,180
1341,1341,MH/POTE,mhpote,μήποτε,22
1342,1342,PROSKO/YH|S,proskoyhs,προσκόψῃς,2
1344,1344,LI/QON,liqon,λίθον,22
1346,1346,PO/DA,poda,πόδα,3
1348,1348,*)/EFH,efh,Ἔφη,10
1352,1352,*PA/LIN,palin,Πάλιν,22
1355,1355,E)KPEIRA/SEIS,ekpeiraseis,ἐκπειράσεις,2
1356,1356,KU/RION,kurion,κύριον,65
1358,1358,QEO/N,qeon,θεόν,92
1366,1366,O)/ROS,oros,ὄρος,29
1367,1367,U(YHLO\N,uyhlon,ὑψηλὸν,5
1370,1370,DEI/KNUSIN,deiknusin,δείκνυσιν,2
1372,1372,PA/SAS,pasas,πάσας,10
1374,1374,BASILEI/AS,basileias,βασιλείας,26
1376,1376,KO/SMOU,kosmou,κόσμου,73
1379,1379,DO/CAN,docan,δόξαν,57
1385,1385,PA/NTA,panta,πάντα,242
1386,695,SOI,soi,σοι,168
1387,1387,DW/SW,dwsw,δώσω,22
1388,1388,E)A\N,ean,ἐὰν,231
1389,1389,PESW\N,peswn,πεσὼν,11
1390,1390,PROSKUNH/SH|S,proskunhshs,προσκυνήσῃς,2
1397,1397,*(/UPAGE,upage,Ὕπαγε,11
1400,1400,*SATANA=,satana,Σατανᾶ,13
1403,1356,*KU/RION,kurion,Κύριον,3
1407,1407,PROSKUNH/SEIS,proskunhseis,προσκυνήσεις,1
1411,1411,LATREU/SEIS,latreuseis,λατρεύσεις,2
1419,1419,A)/GGELOI,aggeloi,ἄγγελοι,22
1420,1420,PROSH=LQON,proshlqon,προσῆλθον,16
1422,1422,DIHKO/NOUN,dihkonoun,διηκόνουν,5
1430,1430,PAREDO/QH,paredoqh,παρεδόθη,4
1434,1434,*GALILAI/AN,galilaian,Γαλιλαίαν,19
1436,1436,KATALIPW\N,katalipwn,καταλιπὼν,5
1442,1442,*KAPERNAOU\M,kapernaoum,Καπερναοὺμ,3
1444,1444,PARAQALASSI/AN,paraqalassian,παραθαλασσίαν,1
1447,1447,*ZABOULW\N,zaboulwn,Ζαβουλὼν,2
1449,1449,*NEFQALEI/M,nefqaleim,Νεφθαλείμ,3
1459,529,*GH=,gh,Γῆ,2
1465,1465,QALA/SSHS,qalasshs,θαλάσσης,30
1466,1466,PE/RAN,peran,πέραν,23
1469,1469,*GALILAI/A,galilaia,Γαλιλαία,1
1471,1471,E)QNW=N,eqnwn,ἐθνῶν,49
1473,1473,LAO\S,laos,λαὸς,20
1475,1475,KAQH/MENOS,kaqhmenos,καθήμενος,15
1477,1477,SKO/TEI,skotei,σκότει,5
1479,1479,FW=S,fws,φῶς,47
1480,1480,ME/GA,mega,μέγα,19
1483,1483,KAQHME/NOIS,kaqhmenois,καθημένοις,4
1485,1485,XW/RA|,xwra,χώρᾳ,3
1487,1487,SKIA=|,skia,σκιᾷ,3
1488,1488,QANA/TOU,qanatou,θανάτου,53
1490,1490,A)NE/TEILEN,aneteilen,ἀνέτειλεν,1
1492,253,*)APO\,apo,Ἀπὸ,17
1493,550,TO/TE,tote,τότε,61
1494,1494,H)/RCATO,hrcato,ἤρξατο,38
1497,1497,KHRU/SSEIN,khrussein,κηρύσσειν,6
1507,1507,*PERIPATW=N,peripatwn,Περιπατῶν,2
1511,1511,QA/LASSAN,qalassan,θάλασσαν,42
1515,1515,DU/O,duo,δύο,120
1516,25,A)DELFOU/S,adelfous,ἀδελφούς,24
1517,1517,*SI/MWNA,simwna,Σίμωνα,15
1519,1519,LEGO/MENON,legomenon,λεγόμενον,10
1520,1520,*PE/TRON,petron,Πέτρον,27
1522,1522,*)ANDRE/AN,andrean,Ἀνδρέαν,4
1524,1524,A)DELFO\N,adelfon,ἀδελφὸν,32
1526,1526,BA/LLONTAS,ballontas,βάλλοντας,3
1527,1527,A)MFI/BLHSTRON,amfiblhstron,ἀμφίβληστρον,2
1531,1531,H)=SAN,hsan,ἦσαν,73
1533,1533,A(LIEI=S,alieis,ἁλιεῖς,5
1537,1537,*DEU=TE,deute,Δεῦτε,9
1541,1541,POIH/SW,poihsw,ποιήσω,22
1544,1544,A)NQRW/PWN,anqrwpwn,ἀνθρώπων,100
1547,1547,EU)QE/WS,euqews,εὐθέως,76
1548,1548,A)FE/NTES,afentes,ἀφέντες,13
1550,1550,DI/KTUA,diktua,δίκτυα,6
1551,1551,H)KOLOU/QHSAN,hkolouqhsan,ἠκολούθησαν,20
1554,1554,PROBA\S,probas,προβὰς,2
1555,1555,E)KEI=QEN,ekeiqen,ἐκεῖθεν,27
1557,1557,A)/LLOUS,allous,ἄλλους,10
1560,1560,*)IA/KWBON,iakwbon,Ἰάκωβον,16
1563,1563,*ZEBEDAI/OU,zebedaiou,Ζεβεδαίου,11
1571,1571,PLOI/W|,ploiw,πλοίῳ,14
1577,1577,KATARTI/ZONTAS,katartizontas,καταρτίζοντας,2
1589,1589,PLOI=ON,ploion,πλοῖον,32
1592,1043,PATE/RA,patera,πατέρα,92
1597,1597,PERIH=GEN,perihgen,περιῆγεν,3
1598,1598,O(/LHN,olhn,ὅλην,20
1603,1603,DIDA/SKWN,didaskwn,διδάσκων,23
1606,1606,SUNAGWGAI=S,sunagwgais,συναγωγαῖς,17
1611,1611,EU)AGGE/LION,euaggelion,εὐαγγέλιον,38
1615,1615,QERAPEU/WN,qerapeuwn,θεραπεύων,2
1617,1617,NO/SON,noson,νόσον,3
1620,1620,MALAKI/AN,malakian,μαλακίαν,3
1623,1623,LAW=|,law,λαῷ,26
1625,1625,A)PH=LQEN,aphlqen,ἀπῆλθεν,39
1627,1627,A)KOH\,akoh,ἀκοὴ,3
1632,1632,*SURI/AN,surian,Συρίαν,6
1638,1638,KAKW=S,kakws,κακῶς,16
1639,1639,E)/XONTAS,exontas,ἔχοντας,16
1640,1640,POIKI/LAIS,poikilais,ποικίλαις,7
1641,1641,NO/SOIS,nosois,νόσοις,3
1643,1643,BASA/NOIS,basanois,βασάνοις,2
1644,1644,SUNEXOME/NOUS,sunexomenous,συνεχομένους,1
1646,1646,DAIMONIZOME/NOUS,daimonizomenous,δαιμονιζομένους,3
1648,1648,SELHNIAZOME/NOUS,selhniazomenous,σεληνιαζομένους,1
1650,1650,PARALUTIKOU/S,paralutikous,παραλυτικούς,1
1652,1652,E)QERA/PEUSEN,eqerapeusen,ἐθεράπευσεν,14
1657,1657,O)/XLOI,oxloi,ὄχλοι,28
1658,1658,POLLOI\,polloi,πολλοὶ,45
1663,1663,*DEKAPO/LEWS,dekapolews,Δεκαπόλεως,2
1665,1665,*(IEROSOLU/MWN,ierosolumwn,Ἱεροσολύμων,11
1675,1675,O)/XLOUS,oxlous,ὄχλους,18
1681,1681,KAQI/SANTOS,kaqisantos,καθίσαντος,1
1686,1686,MAQHTAI\,maqhtai,μαθηταὶ,94
1689,1689,A)NOI/CAS,anoicas,ἀνοίξας,3
1691,1691,STO/MA,stoma,στόμα,28
1693,1693,E)DI/DASKEN,edidasken,ἐδίδασκεν,12
1696,1696,*MAKA/RIOI,makarioi,Μακάριοι,18
1698,1698,PTWXOI\,ptwxoi,πτωχοὶ,3
1710,1710,PENQOU=NTES,penqountes,πενθοῦντες,3
1712,1712,AU)TOI\,autoi,αὐτοὶ,68
1713,1713,PARAKLHQH/SONTAI,paraklhqhsontai,παρακληθήσονται,1
1716,1716,PRA|EI=S,praeis,πρᾳεῖς,1
1719,1719,KLHRONOMH/SOUSIN,klhronomhsousin,κληρονομήσουσιν,4
1724,1724,PEINW=NTES,peinwntes,πεινῶντες,2
1726,1726,DIYW=NTES,diywntes,διψῶντες,1
1731,1731,XORTASQH/SONTAI,xortasqhsontai,χορτασθήσονται,1
1734,1734,E)LEH/MONES,elehmones,ἐλεήμονες,1
1737,1737,E)LEHQH/SONTAI,elehqhsontai,ἐλεηθήσονται,1
1740,1740,KAQAROI\,kaqaroi,καθαροὶ,1
1742,1742,KARDI/A|,kardia,καρδίᾳ,38
1746,1358,QEO\N,qeon,θεὸν,55
1747,1747,O)/YONTAI,oyontai,ὄψονται,8
1750,1750,EI)RHNOPOIOI/,eirhnopoioi,εἰρηνοποιοί,1
1753,1753,UI(OI\,uioi,υἱοὶ,26
1755,1755,KLHQH/SONTAI,klhqhsontai,κληθήσονται,2
1758,1758,DEDIWGME/NOI,dediwgmenoi,δεδιωγμένοι,1
1759,1759,E(/NEKEN,eneken,ἕνεκεν,17
1760,1760,DIKAIOSU/NHS,dikaiosunhs,δικαιοσύνης,30
1768,1696,*MAKA/RIOI/,makarioi,Μακάριοί,2
1769,1769,E)STE,este,ἐστε,60
1770,1770,O(/TAN,otan,ὅταν,84
1771,1771,O)NEIDI/SWSIN,oneidiswsin,ὀνειδίσωσιν,2
1774,1774,DIW/CWSIN,diwcwsin,διώξωσιν,1
1776,1776,EI)/PWSIN,eipwsin,εἴπωσιν,7
1778,1778,PONHRO\N,ponhron,πονηρὸν,4
1779,1779,R(H=MA,rhma,ῥῆμα,20
1780,1780,KAQ,kaq,καθ,56
1781,1781,U(MW=N,umwn,ὑμῶν,578
1782,1782,YEUDO/MENOI,yeudomenoi,ψευδόμενοι,1
1784,1784,E)MOU=,emou,ἐμοῦ,113
1785,1785,*XAI/RETE,xairete,Χαίρετε,3
1787,1787,A)GALLIA=SQE,agalliasqe,ἀγαλλιᾶσθε,3
1790,1790,MISQO\S,misqos,μισθὸς,5
1792,799,POLU\S,polus,πολὺς,13
1795,1795,OU)RANOI=S,ouranois,οὐρανοῖς,40
1798,1798,E)DI/WCAN,ediwcan,ἐδίωξαν,3
1800,1800,PROFH/TAS,profhtas,προφήτας,15
1802,1802,PRO\,pro,πρὸ,40
1804,1804,*(UMEI=S,umeis,Ὑμεῖς,45
1807,1807,A(/LAS,alas,ἅλας,7
1809,1809,GH=S,ghs,γῆς,135
1814,1814,MWRANQH=|,mwranqh,μωρανθῇ,2
1816,1816,TI/NI,tini,τίνι,13
1817,1817,A(LISQH/SETAI,alisqhsetai,ἁλισθήσεται,3
1818,463,*EI)S,eis,Εἰς,24
1819,1819,OU)DE\N,ouden,οὐδὲν,49
1820,1820,I)SXU/EI,isxuei,ἰσχύει,5
1821,1821,E)/TI,eti,ἔτι,71
1822,533,EI),ei,εἰ,249
1824,1824,BLHQH=NAI,blhqhnai,βληθῆναι,5
1825,1825,E)/CW,ecw,ἔξω,62
1827,1827,KATAPATEI=SQAI,katapateisqai,καταπατεῖσθαι,1
1837,432,OU),ou,οὐ,574
1839,1839,PO/LIS,polis,πόλις,22
1840,1840,KRUBH=NAI,krubhnai,κρυβῆναι,2
1842,1842,O)/ROUS,orous,ὄρους,12
1843,1843,KEIME/NH,keimenh,κειμένη,1
1844,1844,OU)DE\,oude,οὐδὲ,110
1845,1845,KAI/OUSIN,kaiousin,καίουσιν,1
1846,1846,LU/XNON,luxnon,λύχνον,4
1848,1848,TIQE/ASIN,tiqeasin,τιθέασιν,1
1852,1852,MO/DION,modion,μόδιον,3
1856,1856,LUXNI/AN,luxnian,λυχνίαν,4
1858,1858,LA/MPEI,lampei,λάμπει,2
1863,1863,OI)KI/A|,oikia,οἰκίᾳ,27
1864,284,*OU(/TWS,outws,Οὕτως,48
1865,1865,LAMYA/TW,lamyatw,λαμψάτω,1
1869,1869,E)/MPROSQEN,emprosqen,ἔμπροσθεν,38
1873,1873,I)/DWSIN,idwsin,ἴδωσιν,9
1876,1876,KALA\,kala,καλὰ,7
1877,1877,E)/RGA,erga,ἔργα,61
1879,1879,DOCA/SWSIN,docaswsin,δοξάσωσιν,2
1887,313,*MH\,mh,Μὴ,146
1888,1888,NOMI/SHTE,nomishte,νομίσητε,2
1890,1890,H)=LQON,hlqon,ἦλθον,59
1891,1891,KATALU=SAI,katalusai,καταλῦσαι,5
1893,1893,NO/MON,nomon,νόμον,58
1900,1900,A)LLA\,alla,ἀλλὰ,297
1902,1902,*)AMH\N,amhn,Ἀμὴν,68
1908,1908,PARE/LQH|,parelqh,παρέλθῃ,6
1910,1910,OU)RANO\S,ouranos,οὐρανὸς,8
1914,1914,I)W=TA,iwta,ἰῶτα,1
1915,299,E(\N,en,ἓν,44
1917,1917,MI/A,mia,μία,17
1918,1918,KERAI/A,keraia,κεραία,1
1924,1924,NO/MOU,nomou,νόμου,68
1928,1928,GE/NHTAI,genhtai,γένηται,44
1929,1929,*(\OS,os,Ὃς,28
1932,1932,LU/SH|,lush,λύσῃ,3
1933,1933,MI/AN,mian,μίαν,36
1935,1935,E)NTOLW=N,entolwn,ἐντολῶν,4
1938,1938,E)LAXI/STWN,elaxistwn,ἐλαχίστων,4
1940,1940,DIDA/CH|,didach,διδάξῃ,2
1943,1943,A)NQRW/POUS,anqrwpous,ἀνθρώπους,30
1944,1944,E)LA/XISTOS,elaxistos,ἐλάχιστος,2
1948,927,BASILEI/A|,basileia,βασιλείᾳ,19
1951,1929,O(\S,os,ὃς,173
1952,1952,D,d,δ,25
1954,1954,POIH/SH|,poihsh,ποιήσῃ,9
1957,930,OU(=TOS,outos,οὗτος,106
1958,1958,ME/GAS,megas,μέγας,25
1965,1047,*LE/GW,legw,Λέγω,35
1971,1971,PERISSEU/SH|,perisseush,περισσεύσῃ,2
1973,1973,DIKAIOSU/NH,dikaiosunh,δικαιοσύνη,11
1975,1975,PLEI=ON,pleion,πλεῖον,15
1977,1977,GRAMMATE/WN,grammatewn,γραμματέων,16
1982,1982,EI)SE/LQHTE,eiselqhte,εἰσέλθητε,9
1985,1985,BASILEI/AN,basileian,βασιλείαν,61
1988,1988,*)HKOU/SATE,hkousate,Ἠκούσατε,7
1990,1990,E)RRE/QH,erreqh,ἐρρέθη,7
1992,1992,A)RXAI/OIS,arxaiois,ἀρχαίοις,2
1993,432,*OU),ou,Οὐ,114
1994,1994,FONEU/SEIS,foneuseis,φονεύσεις,5
1998,1998,FONEU/SH|,foneush,φονεύσῃ,1
1999,1999,E)/NOXOS,enoxos,ἔνοχος,6
2000,2000,E)/STAI,estai,ἔσται,117
2002,2002,KRI/SEI,krisei,κρίσει,7
2003,1085,E)GW\,egw,ἐγὼ,210
2008,2008,PA=S,pas,πᾶς,69
2010,2010,O)RGIZO/MENOS,orgizomenos,ὀργιζόμενος,1
2012,2012,A)DELFW=|,adelfw,ἀδελφῷ,13
2014,2014,EI)KH=|,eikh,εἰκῇ,7
2022,2022,EI)/PH|,eiph,εἴπῃ,24
2026,2026,*(RAKA/,raka,Ῥακά,1
2030,2030,SUNEDRI/W|,sunedriw,συνεδρίῳ,7
2035,2035,*MWRE/,mwre,Μωρέ,1
2040,2040,GE/ENNAN,geennan,γέενναν,8
2042,2042,PURO/S,puros,πυρός,18
2043,1388,*)EA\N,ean,Ἐὰν,67
2045,2045,PROSFE/RH|S,prosferhs,προσφέρῃς,1
2047,2047,DW=RO/N,dwron,δῶρόν,3
2051,2051,QUSIASTH/RION,qusiasthrion,θυσιαστήριον,6
2054,2054,MNHSQH=|S,mnhsqhs,μνησθῇς,1
2057,2057,A)DELFO/S,adelfos,ἀδελφός,17
2059,2059,E)/XEI,exei,ἔχει,100
2060,2060,TI,ti,τι,98
2063,1181,A)/FES,afes,ἄφες,9
2070,2070,QUSIASTHRI/OU,qusiasthriou,θυσιαστηρίου,11
2072,1397,U(/PAGE,upage,ὕπαγε,14
2073,2073,PRW=TON,prwton,πρῶτον,64
2074,2074,DIALLA/GHQI,diallaghqi,διαλλάγηθι,1
2081,2081,PRO/SFERE,prosfere,πρόσφερε,1
2085,690,*)/ISQI,isqi,Ἴσθι,1
2086,2086,EU)NOW=N,eunown,εὐνοῶν,1
2088,2088,A)NTIDI/KW|,antidikw,ἀντιδίκῳ,1
2090,2090,TAXU/,taxu,ταχύ,8
2092,2092,O(/TOU,otou,ὅτου,6
2096,2096,O(DW=|,odw,ὁδῷ,23
2099,1341,MH/POTE/,mhpote,μήποτέ,1
2101,2101,PARADW=|,paradw,παραδῷ,10
2103,2103,A)NTI/DIKOS,antidikos,ἀντίδικος,2
2105,2105,KRITH=|,krith,κριτῇ,2
2108,2108,KRITH/S,kriths,κριτής,4
2112,2112,U(PHRE/TH|,uphreth,ὑπηρέτῃ,2
2115,2115,FULAKH\N,fulakhn,φυλακὴν,5
2116,2116,BLHQH/SH|,blhqhsh,βληθήσῃ,1
2122,2122,E)CE/LQH|S,ecelqhs,ἐξέλθῃς,2
2126,2126,A)PODW=|S,apodws,ἀποδῷς,2
2128,2128,E)/SXATON,esxaton,ἔσχατον,6
2129,2129,KODRA/NTHN,kodranthn,κοδράντην,1
2134,2134,MOIXEU/SEIS,moixeuseis,μοιχεύσεις,5
2142,2142,BLE/PWN,blepwn,βλέπων,11
2146,2146,E)PIQUMH=SAI,epiqumhsai,ἐπιθυμῆσαι,1
2148,1062,H)/DH,hdh,ἤδη,50
2149,2149,E)MOI/XEUSEN,emoixeusen,ἐμοίχευσεν,1
2158,2158,O)FQALMO/S,ofqalmos,ὀφθαλμός,12
2161,2161,DECIO\S,decios,δεξιὸς,1
2162,2162,SKANDALI/ZEI,skandalizei,σκανδαλίζει,6
2164,2164,E)/CELE,ecele,ἔξελε,2
2170,2170,SUMFE/REI,sumferei,συμφέρει,11
2174,2174,A)PO/LHTAI,apolhtai,ἀπόληται,8
2177,2177,MELW=N,melwn,μελῶν,2
2183,2183,SW=MA/,swma,σῶμά,13
2185,2185,BLHQH=|,blhqh,βληθῇ,2
2191,2191,DECIA/,decia,δεξιά,2
2193,2193,XEI\R,xeir,χεὶρ,8
2196,2196,E)/KKOYON,ekkoyon,ἔκκοψον,3
2220,1990,*)ERRE/QH,erreqh,Ἐρρέθη,1
2225,2225,A)POLU/SH|,apolush,ἀπολύσῃ,8
2229,2229,DO/TW,dotw,δότω,1
2231,2231,A)POSTA/SION,apostasion,ἀποστάσιον,1
2243,2243,PAREKTO\S,parektos,παρεκτὸς,2
2244,2244,LO/GOU,logou,λόγου,27
2245,2245,PORNEI/AS,porneias,πορνείας,12
2246,2246,POIEI=,poiei,ποιεῖ,29
2248,2248,MOIXA=SQAI,moixasqai,μοιχᾶσθαι,1
2252,2252,A)POLELUME/NHN,apolelumenhn,ἀπολελυμένην,3
2253,2253,GAMH/SH|,gamhsh,γαμήσῃ,3
2254,2254,MOIXA=TAI,moixatai,μοιχᾶται,5
2256,1988,H)KOU/SATE,hkousate,ἠκούσατε,17
2262,2262,E)PIORKH/SEIS,epiorkhseis,ἐπιορκήσεις,1
2263,2263,A)PODW/SEIS,apodwseis,ἀποδώσεις,1
2266,2266,KURI/W|,kuriw,κυρίῳ,104
2268,2268,O(/RKOUS,orkous,ὅρκους,3
2275,2275,O)MO/SAI,omosai,ὀμόσαι,2
2276,2276,O(/LWS,olws,ὅλως,3
2277,2277,MH/TE,mhte,μήτε,35
2280,2280,OU)RANW=|,ouranw,οὐρανῷ,38
2282,2282,QRO/NOS,qronos,θρόνος,6
2289,529,GH=|,gh,γῇ,15
2291,2291,U(POPO/DIO/N,upopodion,ὑποπόδιόν,2
2294,2294,PODW=N,podwn,ποδῶν,19
2303,2303,MEGA/LOU,megalou,μεγάλου,7
2308,2308,KEFALH=|,kefalh,κεφαλῇ,4
2310,2310,O)MO/SH|S,omoshs,ὀμόσῃς,1
2313,2313,DU/NASAI,dunasai,δύνασαι,5
2315,2315,TRI/XA,trixa,τρίχα,1
2316,2316,LEUKH\N,leukhn,λευκὴν,1
2318,2318,ME/LAINAN,melainan,μέλαιναν,1
2319,2319,POIH=SAI,poihsai,ποιῆσαι,46
2320,2320,*)/ESTW,estw,Ἔστω,2
2323,2323,LO/GOS,logos,λόγος,68
2325,2325,NAI\,nai,ναὶ,2
2326,2325,NAI/,nai,ναί,4
2327,432,OU)\,ou,οὒ,1
2328,432,OU)/,ou,οὔ,8
2331,2331,PERISSO\N,perisson,περισσὸν,4
2335,2335,PONHROU=,ponhrou,πονηροῦ,13
2340,2340,*)OFQALMO\N,ofqalmon,Ὀφθαλμὸν,1
2342,2342,O)FQALMOU=,ofqalmou,ὀφθαλμοῦ,6
2344,2344,O)DO/NTA,odonta,ὀδόντα,1
2346,2346,O)DO/NTOS,odontos,ὀδόντος,1
2352,2352,A)NTISTH=NAI,antisthnai,ἀντιστῆναι,4
2354,2354,PONHRW=|,ponhrw,πονηρῷ,2
2358,2358,R(API/SEI,rapisei,ῥαπίσει,1
2361,2361,DECIA\N,decian,δεξιὰν,5
2362,2362,SIAGO/NA,siagona,σιαγόνα,2
2363,2363,STRE/YON,streyon,στρέψον,1
2367,2367,A)/LLHN,allhn,ἄλλην,6
2370,2370,QE/LONTI/,qelonti,θέλοντί,1
2372,2372,KRIQH=NAI,kriqhnai,κριθῆναι,2
2375,2375,XITW=NA/,xitwna,χιτῶνά,1
2377,2377,LABEI=N,labein,λαβεῖν,20
2382,2382,I(MA/TION,imation,ἱμάτιον,12
2386,2386,A)GGAREU/SEI,aggareusei,ἀγγαρεύσει,1
2387,2387,MI/LION,milion,μίλιον,1
2388,299,E(/N,en,ἕν,17
2393,292,*TW=|,tw,Τῷ,23
2394,2394,AI)TOU=NTI/,aitounti,αἰτοῦντί,2
2396,2396,DI/DOU,didou,δίδου,3
2399,2399,QE/LONTA,qelonta,θέλοντα,1
2402,2402,DANEI/SASQAI,daneisasqai,δανείσασθαι,1
2404,2404,A)POSTRAFH=|S,apostrafhs,ἀποστραφῇς,1
2408,2408,*)AGAPH/SEIS,agaphseis,Ἀγαπήσεις,8
2410,2410,PLHSI/ON,plhsion,πλησίον,16
2413,2413,MISH/SEIS,mishseis,μισήσεις,1
2415,2415,E)XQRO/N,exqron,ἐχθρόν,1
2421,2421,*)AGAPA=TE,agapate,Ἀγαπᾶτε,2
2423,2423,E)XQROU\S,exqrous,ἐχθροὺς,7
2425,2425,EU)LOGEI=TE,eulogeite,εὐλογεῖτε,3
