id,word,unicode,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_why_indeclinable,rp_kai_crasis,rp_attic_greek_form
605,esth,εστη,11,2476,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
606,epanw,επανω,20,1883,{ADV},Adverb,,,,,,,,,,,,
610,paidion,παιδιον,25,3813,{N-NSN},Noun,Neuter,Singular,Nominative,,,,,,,,,
611,idontes,ιδοντεσ,40,3708,{V-2AAP-NPM},Verb,Masculine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
615,exarhsan,εχαρησαν,5,5463,{V-2AOI-3P},Verb,,Plural,,Second Aorist,,passive Deponent,Indicative,Third person,,,,
616,xaran,χαραν,13,5479,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
617,megalhn,μεγαλην,20,3173,{A-ASF},Adjective,Feminine,Singular,Accusative,,,,,,,,,
618,sfodra,σφοδρα,11,4970,{ADV},Adverb,,,,,,,,,,,,
620,elqontes,ελθοντεσ,20,2064,{V-2AAP-NPM},Verb,Masculine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
623,oikian,οικιαν,40,3614,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
633,pesontes,πεσοντεσ,1,4098,{V-2AAP-NPM},Verb,Masculine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
634,prosekunhsan,προσεκυνησαν,12,4352,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
637,anoicantes,ανοιξαντεσ,3,455,{V-AAP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
639,qhsaurous,θησαυρουσ,3,2344,{N-APM},Noun,Masculine,Plural,Accusative,,,,,,,,,
641,proshnegkan,προσηνεγκαν,7,4374,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
643,dwra,δωρα,8,1435,{N-APN},Noun,Neuter,Plural,Accusative,,,,,,,,,
644,xruson,χρυσον,4,5557,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
646,libanon,λιβανον,2,3030,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
648,smurnan,σμυρναν,2,4666,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
650,xrhmatisqentes,χρηματισθεντεσ,1,5537,{V-APP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Passive,Participle,,,,,
654,anakamyai,ανακαμψαι,2,344,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
655,pros,προσ,706,4314,{PREP},Preposition,,,,,,,,,,,,
656,hrwdhn,ηρωδην,2,2264,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
657,di,δι,143,1223,{PREP},Preposition,,,,,,,,,,,,
658,allhs,αλλησ,3,243,{A-GSF},Adjective,Feminine,Singular,Genitive,,,,,,,,,
659,odou,οδου,8,3598,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
660,anexwrhsan,ανεχωρησαν,1,402,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
663,xwran,χωραν,13,5561,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
665,anaxwrhsantwn,αναχωρησαντων,1,402,{V-AAP-GPM},Verb,Masculine,Plural,Genitive,Aorist,,Active,Participle,,,,,
671,fainetai,φαινεται,4,5316,{V-PEI-3S},Verb,,Singular,,Present,,Either middle or passive,Indicative,Third person,,,,
677,egerqeis,εγερθεισ,13,1453,{V-APP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
678,paralabe,παραλαβε,3,3880,{V-2AAM-2S},Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
683,mhtera,μητερα,26,3384,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
686,feuge,φευγε,3,5343,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
688,aigupton,αιγυπτον,9,125,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
690,isqi,ισθι,5,1510,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
691,ekei,εκει,103,1563,{ADV},Adverb,,,,,,,,,,,,
693,an,αν,174,302,{PRT},Particle,,,,,,,,,,,,
694,eipw,ειπω,7,3004,{V-2AAS-1S},Verb,,Singular,,Second Aorist,,Active,Subjunctive,First person,,,,
695,soi,σοι,220,4771,{P-2DS},Personal Pronoun,,Singular,Dative,,,,,Second person,,,,
696,mellei,μελλει,16,3195,{V-PAI-3S},Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
699,zhtein,ζητειν,2,2212,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
703,apolesai,απολεσαι,7,622,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
704,auto,αυτο,110,846,{P-ASN},Personal Pronoun,Neuter,Singular,Accusative,,,,,,,,,
715,nuktos,νυκτοσ,34,3571,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
717,anexwrhsen,ανεχωρησεν,9,402,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
725,teleuths,τελευτησ,1,5054,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
739,aiguptou,αιγυπτου,8,125,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
740,ekalesa,εκαλεσα,1,2564,{V-AAI-1S},Verb,,Singular,,Aorist,,Active,Indicative,First person,,,,
746,idwn,ιδων,62,3708,{V-2AAP-NSM},Verb,Masculine,Singular,Nominative,Second Aorist,,Active,Participle,,,,,
747,oti,οτι,1287,3754,{CONJ},Conjunction,,,,,,,,,,,,
748,enepaixqh,ενεπαιχθη,1,1702,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
751,magwn,μαγων,2,3097,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
752,equmwqh,εθυμωθη,1,2373,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
753,lian,λιαν,14,3029,{ADV},Adverb,,,,,,,,,,,,
755,aposteilas,αποστειλασ,7,649,{V-AAP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
756,aneilen,ανειλεν,2,337,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
759,paidas,παιδασ,3,3816,{N-APM},Noun,Masculine,Plural,Accusative,,,,,,,,,
765,pasin,πασιν,88,3956,{A-DPN},Adjective,Neuter,Plural,Dative,,,,,,,,,
767,oriois,οριοισ,2,3725,{N-DPN},Noun,Neuter,Plural,Dative,,,,,,,,,
770,dietous,διετουσ,1,1332,{A-GSM},Adjective,Masculine,Singular,Genitive,,,,,,,,,
772,katwterw,κατωτερω,1,2736,{ADV},Adverb,,,,,,,,,,,,
773,kata,κατα,333,2596,{PREP},Preposition,,,,,,,,,,,,
778,para,παρα,139,3844,{PREP},Preposition,,,,,,,,,,,,
782,eplhrwqh,επληρωθη,7,4137,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
786,ieremiou,ιερεμιου,2,2408,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
790,fwnh,φωνη,65,5456,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
792,rama,ραμα,1,4471,{N-PRI},Noun,,,,,,,,,Indeclinable,proper noun,,
793,hkousqh,ηκουσθη,4,191,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
794,qrhnos,θρηνοσ,1,2355,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
796,klauqmos,κλαυθμοσ,9,2805,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
798,odurmos,οδυρμοσ,1,3602,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
799,polus,πολυσ,27,4183,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
800,raxhl,ραχηλ,1,4478,{N-PRI},Noun,,,,,,,,,Indeclinable,proper noun,,
801,klaiousa,κλαιουσα,3,2799,{V-PAP-NSF},Verb,Feminine,Singular,Nominative,Present,,Active,Participle,,,,,
802,ta,τα,847,3588,{T-APN},Article,Neuter,Plural,Accusative,,,,,,,,,
803,tekna,τεκνα,63,5043,{N-APN},Noun,Neuter,Plural,Accusative,,,,,,,,,
807,hqelen,ηθελεν,14,2309,{V-IAI-3S},Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
808,paraklhqhnai,παρακληθηναι,1,3870,{V-APN},Verb,,,,Aorist,,Passive,Infinitive,,,,,
811,eisin,εισιν,159,1510,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
812,teleuthsantos,τελευτησαντοσ,1,5053,{V-AAP-GSM},Verb,Masculine,Singular,Genitive,Aorist,,Active,Participle,,,,,
825,aiguptw,αιγυπτω,6,125,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
836,poreuou,πορευου,16,4198,{V-PNM-2S},Verb,,Singular,,Present,,middle or passive Deponent,Imperative,Second person,,,,
838,ghn,γην,76,1093,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
840,teqnhkasin,τεθνηκασιν,1,2348,{V-RAI-3P},Verb,,Plural,,Perfect,,Active,Indicative,Third person,,,,
843,zhtountes,ζητουντεσ,11,2212,{V-PAP-NPM},Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
845,yuxhn,ψυχην,40,5590,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
859,hlqen,ηλθεν,94,2064,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
866,arxelaos,αρχελαοσ,1,745,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
867,basileuei,βασιλευει,1,936,{V-PAI-3S},Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
871,anti,αντι,17,473,{PREP},Preposition,,,,,,,,,,,,
874,patros,πατροσ,101,3962,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
876,efobhqh,εφοβηθη,5,5399,{V-AOI-3S},Verb,,Singular,,Aorist,,passive Deponent,Indicative,Third person,,,,
878,apelqein,απελθειν,11,565,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
879,xrhmatisqeis,χρηματισθεισ,2,5537,{V-APP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
886,merh,μερη,11,3313,{N-APN},Noun,Neuter,Plural,Accusative,,,,,,,,,
888,galilaias,γαλιλαιασ,38,1056,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
891,katwkhsen,κατωκησεν,4,2730,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
893,polin,πολιν,62,4172,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
894,legomenhn,λεγομενην,4,3004,{V-PPP-ASF},Verb,Feminine,Singular,Accusative,Present,,Passive,Participle,,,,,
895,nazaret,ναζαρετ,12,3478,{N-PRI},Noun,,,,,,,,,Indeclinable,proper noun,,
902,profhtwn,προφητων,32,4396,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
904,nazwraios,ναζωραιοσ,6,3480,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
905,klhqhsetai,κληθησεται,11,2564,{V-FPI-3S},Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
908,tais,ταισ,204,3588,{T-DPF},Article,Feminine,Plural,Dative,,,,,,,,,
910,ekeinais,εκειναισ,16,1565,{D-DPF},Demonstrative Pronoun,Feminine,Plural,Dative,,,,,,,,,
911,paraginetai,παραγινεται,3,3854,{V-PNI-3S},Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
912,iwannhs,ιωαννησ,53,2491,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
914,baptisths,βαπτιστησ,4,910,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
915,khrusswn,κηρυσσων,13,2784,{V-PAP-NSM},Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
918,erhmw,ερημω,23,2048,{A-DSF},Adjective,Feminine,Singular,Dative,,,,,,,,,
923,metanoeite,μετανοειτε,3,3340,{V-PAM-2P},Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
924,hggiken,ηγγικεν,14,1448,{V-RAI-3S},Verb,,Singular,,Perfect,,Active,Indicative,Third person,,,,
927,basileia,βασιλεια,75,932,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
929,ouranwn,ουρανων,42,3772,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
930,outos,ουτοσ,191,3778,{D-NSM},Demonstrative Pronoun,Masculine,Singular,Nominative,,,,,,,,,
934,rhqeis,ρηθεισ,1,2046,{V-APP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
936,hsaiou,ησαιου,9,2268,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
941,bowntos,βοωντοσ,4,994,{V-PAP-GSM},Verb,Masculine,Singular,Genitive,Present,,Active,Participle,,,,,
945,etoimasate,ετοιμασατε,7,2090,{V-AAM-2P},Verb,,Plural,,Aorist,,Active,Imperative,Second person,,,,
947,odon,οδον,52,3598,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
949,euqeias,ευθειασ,4,2117,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
950,poieite,ποιειτε,35,4160,{V-PAM-2P},Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
951,tas,τασ,343,3588,{T-APF},Article,Feminine,Plural,Accusative,,,,,,,,,
952,tribous,τριβουσ,3,5147,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
958,eixen,ειχεν,27,2192,{V-IAI-3S},Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
960,enduma,ενδυμα,4,1742,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
963,trixwn,τριχων,2,2359,{N-GPF},Noun,Feminine,Plural,Genitive,,,,,,,,,
964,kamhlou,καμηλου,2,2574,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
966,zwnhn,ζωνην,5,2223,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
967,dermatinhn,δερματινην,2,1193,{A-ASF},Adjective,Feminine,Singular,Accusative,,,,,,,,,
970,osfun,οσφυν,3,3751,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
974,trofh,τροφη,2,5160,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
977,akrides,ακριδεσ,2,200,{N-NPF},Noun,Feminine,Plural,Nominative,,,,,,,,,
979,meli,μελι,4,3192,{N-NSN},Noun,Neuter,Singular,Nominative,,,,,,,,,
980,agrion,αγριον,2,66,{A-NSN},Adjective,Neuter,Singular,Nominative,,,,,,,,,
982,eceporeueto,εξεπορευετο,4,1607,{V-INI-3S},Verb,,Singular,,Imperfect,,middle or passive Deponent,Indicative,Third person,,,,
984,auton,αυτον,985,846,{P-ASM},Personal Pronoun,Masculine,Singular,Accusative,,,,,,,,,
989,ioudaia,ιουδαια,12,2449,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
993,perixwros,περιχωροσ,1,4066,{A-NSF},Adjective,Feminine,Singular,Nominative,,,,,,,,,
995,iordanou,ιορδανου,11,2446,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
997,ebaptizonto,εβαπτιζοντο,5,907,{V-IPI-3P},Verb,,Plural,,Imperfect,,Passive,Indicative,Third person,,,,
1000,iordanh,ιορδανη,2,2446,{N-DSM},Noun,Masculine,Singular,Dative,,,,,,,,,
1001,up,υπ,29,5259,{PREP},Preposition,,,,,,,,,,,,
1003,ecomologoumenoi,εξομολογουμενοι,3,1843,{V-PMP-NPM},Verb,Masculine,Plural,Nominative,Present,,Middle,Participle,,,,,
1005,amartias,αμαρτιασ,58,266,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
1009,pollous,πολλουσ,23,4183,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
1011,farisaiwn,φαρισαιων,29,5330,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
1013,saddoukaiwn,σαδδουκαιων,7,4523,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
1014,erxomenous,ερχομενουσ,1,2064,{V-PNP-APM},Verb,Masculine,Plural,Accusative,Present,,middle or passive Deponent,Participle,,,,,
1017,baptisma,βαπτισμα,19,908,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
1020,autois,αυτοισ,576,846,{P-DPM},Personal Pronoun,Masculine,Plural,Dative,,,,,,,,,
1021,gennhmata,γεννηματα,4,1081,{N-VPN},Noun,Neuter,Plural,Vocative,,,,,,,,,
1022,exidnwn,εχιδνων,4,2191,{N-GPF},Noun,Feminine,Plural,Genitive,,,,,,,,,
1023,tis,τισ,390,5101,{I-NSM},Interrogative Pronoun,Masculine,Singular,Nominative,,,,,,,,,
1024,upedeicen,υπεδειξεν,2,5263,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
1025,umin,υμιν,617,4771,{P-2DP},Personal Pronoun,,Plural,Dative,,,,,Second person,,,,
1026,fugein,φυγειν,3,5343,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
1029,melloushs,μελλουσησ,6,3195,{V-PAP-GSF},Verb,Feminine,Singular,Genitive,Present,,Active,Participle,,,,,
1030,orghs,οργησ,14,3709,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
1031,poihsate,ποιησατε,11,4160,{V-AAM-2P},Verb,,Plural,,Aorist,,Active,Imperative,Second person,,,,
1033,karpon,καρπον,36,2590,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
1034,acion,αξιον,9,514,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
1036,metanoias,μετανοιασ,10,3341,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
1039,dochte,δοξητε,1,1380,{V-AAS-2P},Verb,,Plural,,Aorist,,Active,Subjunctive,Second person,,,,
1040,legein,λεγειν,40,3004,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
1042,eautois,εαυτοισ,53,1438,{F-2DPM},Reflexive Pronoun,Masculine,Plural,Dative,,,,,Second person,,,,
1043,patera,πατερα,95,3962,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
1044,exomen,εχομεν,45,2192,{V-PAI-1P},Verb,,Plural,,Present,,Active,Indicative,First person,,,,
1047,legw,λεγω,214,3004,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
1051,dunatai,δυναται,71,1410,{V-PNI-3S},Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
1056,liqwn,λιθων,2,3037,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
1057,toutwn,τουτων,69,3778,{D-GPM},Demonstrative Pronoun,Masculine,Plural,Genitive,,,,,,,,,
1058,egeirai,εγειραι,14,1453,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
1062,hdh,ηδη,59,2235,{ADV},Adverb,,,,,,,,,,,,
1066,acinh,αξινη,2,513,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
1069,rizan,ριζαν,8,4491,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
1071,dendrwn,δενδρων,5,1186,{N-GPN},Noun,Neuter,Plural,Genitive,,,,,,,,,
1072,keitai,κειται,7,2749,{V-PNI-3S},Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
1073,pan,παν,76,3956,{A-NSN},Adjective,Neuter,Singular,Nominative,,,,,,,,,
1075,dendron,δενδρον,17,1186,{N-NSN},Noun,Neuter,Singular,Nominative,,,,,,,,,
1077,poioun,ποιουν,7,4160,{V-PAP-NSN},Verb,Neuter,Singular,Nominative,Present,,Active,Participle,,,,,
1079,kalon,καλον,54,2570,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
1080,ekkoptetai,εκκοπτεται,3,1581,{V-PPI-3S},Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
1083,pur,πυρ,29,4442,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
1084,balletai,βαλλεται,3,906,{V-PPI-3S},Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
1085,egw,εγω,368,1473,{P-1NS},Personal Pronoun,,Singular,Nominative,,,,,First person,,,,
1086,men,μεν,194,3303,{PRT},Particle,,,,,,,,,,,,
1087,baptizw,βαπτιζω,3,907,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
1088,umas,υμασ,442,4771,{P-2AP},Personal Pronoun,,Plural,Accusative,,,,,Second person,,,,
1090,udati,υδατι,13,5204,{N-DSN},Noun,Neuter,Singular,Dative,,,,,,,,,
1092,metanoian,μετανοιαν,14,3341,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
1095,opisw,οπισω,37,3694,{ADV},Adverb,,,,,,,,,,,,
1097,erxomenos,ερχομενοσ,26,2064,{V-PNP-NSM},Verb,Masculine,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
1098,isxuroteros,ισχυροτεροσ,4,2478,{A-NSM-C},Adjective,Masculine,Singular,Nominative,,comparative,,,,,,,
1103,eimi,ειμι,138,1510,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
1104,ikanos,ικανοσ,10,2425,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
1106,upodhmata,υποδηματα,4,5266,{N-APN},Noun,Neuter,Plural,Accusative,,,,,,,,,
1107,bastasai,βαστασαι,4,941,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
1110,baptisei,βαπτισει,3,907,{V-FAI-3S},Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
1112,pneumati,πνευματι,95,4151,{N-DSN},Noun,Neuter,Singular,Dative,,,,,,,,,
1113,agiw,αγιω,25,40,{A-DSN},Adjective,Neuter,Singular,Dative,,,,,,,,,
1116,ptuon,πτυον,2,4425,{N-NSN},Noun,Neuter,Singular,Nominative,,,,,,,,,
1119,xeiri,χειρι,20,5495,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
1122,diakaqariei,διακαθαριει,2,1245,{V-FAI-3S-ATT},Verb,,Singular,,Future,,Active,Indicative,Third person,,,,Attic Greek form
1124,alwna,αλωνα,2,257,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
1127,sunacei,συναξει,2,4863,{V-FAI-3S},Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
1129,siton,σιτον,8,4621,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
1133,apoqhkhn,αποθηκην,3,596,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
1136,axuron,αχυρον,2,892,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
1137,katakausei,κατακαυσει,2,2618,{V-FAI-3S},Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
1138,puri,πυρι,15,4442,{N-DSN},Noun,Neuter,Singular,Dative,,,,,,,,,
1139,asbestw,ασβεστω,2,762,{A-DSN},Adjective,Neuter,Singular,Dative,,,,,,,,,
1149,iordanhn,ιορδανην,2,2446,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
1152,iwannhn,ιωαννην,38,2491,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
1154,baptisqhnai,βαπτισθηναι,11,907,{V-APN},Verb,,,,Aorist,,Passive,Infinitive,,,,,
1160,diekwluen,διεκωλυεν,1,1254,{V-IAI-3S},Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
1164,xreian,χρειαν,41,5532,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
1165,exw,εχω,51,2192,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
1171,erxh,ερχη,1,2064,{V-PNI-2S},Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Second person,,,,
1173,me,με,302,1473,{P-1AS},Personal Pronoun,,Singular,Accusative,,,,,First person,,,,
1174,apokriqeis,αποκριθεισ,108,611,{V-AOP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,passive Deponent,Participle,,,,,
1181,afes,αφεσ,15,863,{V-2AAM-2S},Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
1182,arti,αρτι,37,737,{ADV},Adverb,,,,,,,,,,,,
1185,prepon,πρεπον,2,4241,{V-PAP-NSN},Verb,Neuter,Singular,Nominative,Present,,Active,Participle,,,,,
1187,hmin,ημιν,177,1473,{P-1DP},Personal Pronoun,,Plural,Dative,,,,,First person,,,,
1188,plhrwsai,πληρωσαι,4,4137,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
1189,pasan,πασαν,58,3956,{A-ASF},Adjective,Feminine,Singular,Accusative,,,,,,,,,
1190,dikaiosunhn,δικαιοσυνην,36,1343,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
1192,afihsin,αφιησιν,4,863,{V-PAI-3S},Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
1195,baptisqeis,βαπτισθεισ,3,907,{V-APP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
1198,anebh,ανεβη,22,305,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
1199,euqus,ευθυσ,7,2112,{ADV},Adverb,,,,,,,,,,,,
1202,udatos,υδατοσ,24,5204,{N-GSN},Noun,Neuter,Singular,Genitive,,,,,,,,,
1205,anewxqhsan,ανεωχθησαν,5,455,{V-API-3P},Verb,,Plural,,Aorist,,Passive,Indicative,Third person,,,,
1208,ouranoi,ουρανοι,7,3772,{N-NPM},Noun,Masculine,Plural,Nominative,,,,,,,,,
1210,eiden,ειδεν,45,3708,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
1212,pneuma,πνευμα,160,4151,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
1214,qeou,θεου,704,2316,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
1215,katabainon,καταβαινον,7,2597,{V-PAP-ASN},Verb,Neuter,Singular,Accusative,Present,,Active,Participle,,,,,
1216,wsei,ωσει,31,5616,{ADV},Adverb,,,,,,,,,,,,
1217,peristeran,περιστεραν,4,4058,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
